client_id,age,genre,situation_familiale,nb_enfants,csp,region,anciennete_banque_mois,revenu_mensuel,epargne_totale,credits_en_cours,nb_produits_bancaires,utilise_app_mobile,nb_connexions_mois,montant_moyen_transactions,nb_transactions_mois,ratio_depenses_revenus,nb_appels_conseiller_6mois,nb_visites_agence_6mois,recherche_pret_perso_recent,augmentation_epargne_recente,ouverture_compte_epargne_recent,consultation_assurance_vie,simulation_pret_immobilier,variation_revenus_recente,consultation_placements,consultation_pret_pro
CLI_005382,32,F,divorce,2,retraite,IDF,139,2945.6522534918563,15329.703280970578,1,2,0,0,767.409448019137,-13,0.7135980804365406,0,2,0,0,0,0,0,1,0,0
CLI_005383,57,H,marie,1,cadre,Autre,49,4378.556645647817,61728.872092011414,2,1,1,21,1163.5191210016021,36,0.8596216735287606,0,0,0,0,0,0,0,0,0,0
CLI_005384,65,F,marie,2,retraite,IDF,26,1988.0500472724987,39162.35744331413,0,1,1,4,1636.5266617578854,10,0.6790475378298921,1,0,0,0,1,0,0,1,1,0
CLI_005385,33,F,divorce,1,employe,Autre,16,1691.8943076823273,9852.271748520241,3,4,1,6,0.0,17,0.7350332703914717,2,0,0,1,0,0,1,0,0,0
CLI_005386,23,F,divorce,2,retraite,HDF,103,2019.2661362154931,2946.5131758504676,3,2,1,29,1692.2566081096957,21,0.7005838066014256,1,2,0,0,0,1,0,0,0,0
CLI_005387,25,F,marie,2,employe,HDF,407,2227.2971711781156,1187.9085647681775,1,2,1,8,3177.3155279614757,30,0.8164694630697139,0,1,1,0,1,0,0,0,0,0
CLI_005388,23,H,marie,1,retraite,Autre,127,2441.5522650462494,24594.056584534876,0,2,1,7,1059.1697906849793,10,0.9117094175081765,0,0,0,0,0,0,0,0,0,0
CLI_005389,28,H,celibataire,2,employe,Autre,32,1366.6725189180577,1930.5772519028621,3,2,1,3,1072.2284608817604,25,0.6582560574678962,4,0,0,0,0,0,0,0,0,0
CLI_005390,48,H,divorce,2,employe,Occitanie,20,2407.1120722625637,6474.297058095089,3,4,1,3,1868.3911408071194,35,0.5492526183792539,1,0,0,0,0,0,0,0,0,0
CLI_005391,31,F,marie,3,employe,HDF,92,309.1845217087357,78.0236758847017,2,2,1,12,861.0260384317993,33,0.7623002983496177,2,3,0,0,0,0,0,0,1,0
CLI_005392,65,F,celibataire,0,cadre,Autre,105,5497.563070621172,305852.3032352625,0,2,0,0,770.9460494432617,18,0.991100635008822,0,0,0,1,0,0,1,0,0,0
CLI_005393,41,H,celibataire,2,cadre,Autre,85,5328.892589687428,640.3242943547385,2,5,1,4,1825.038823794549,31,0.7102007102080721,0,1,0,0,0,0,0,0,0,0
CLI_005394,44,H,divorce,3,ouvrier,ARA,45,2447.3597399346695,13603.36447684174,1,4,1,8,2953.8517052035313,36,0.5426625213135432,1,2,0,0,0,0,0,0,0,0
CLI_005395,70,F,celibataire,1,retraite,Autre,65,926.9945315392263,1716.1365794742298,0,3,1,6,3193.0226364617074,37,0.8759446440315911,4,1,0,0,0,0,0,0,0,0
CLI_005396,40,F,celibataire,2,employe,ARA,9,2668.508056848894,26185.46863215008,0,3,1,1,2313.288343055022,-5,0.6394717331507112,0,0,1,0,0,0,0,0,0,0
CLI_005397,34,H,marie,0,retraite,Autre,29,1696.7398419376318,31262.90234147636,1,1,0,6,1916.3395042658701,63,0.9297732363604337,1,1,0,0,0,0,0,0,0,0
CLI_005398,45,F,veuf,4,ouvrier,IDF,61,1777.006250098872,16616.69643510169,3,3,1,54,2975.528424447579,41,0.8602517766358448,0,0,0,0,0,0,0,1,0,0
CLI_005399,56,F,marie,0,cadre,Autre,22,3536.8553654049583,24771.660722652876,0,3,1,0,1725.5110962101758,39,0.8854941811904911,1,2,0,0,0,0,0,0,0,0
CLI_005400,41,F,celibataire,0,retraite,Autre,51,1115.3276372100797,2126.6206756487813,0,4,1,13,1642.4070309223214,-4,0.9087019735491445,1,2,0,0,0,0,0,0,0,0
CLI_005401,70,H,marie,0,etudiant,ARA,84,953.2927187737562,4306.44671130805,0,3,1,9,1534.6479667112806,9,0.6133690095278246,2,0,0,0,0,0,0,0,0,0
CLI_005402,50,H,celibataire,0,etudiant,HDF,49,591.4782311627096,7590.728283321896,0,3,1,4,3011.223135769609,36,0.7549474714048707,2,0,0,0,0,0,0,0,0,0
CLI_005403,18,F,marie,0,cadre,ARA,39,4461.4935422059925,30110.487977672055,0,4,1,3,695.0890369769494,46,0.8021578854074317,0,0,0,0,0,0,0,0,0,0
CLI_005404,28,F,celibataire,0,cadre,IDF,80,5638.284346344233,8976.404302148816,1,2,0,0,2177.48326712015,15,0.8350971929721498,1,0,1,0,0,0,0,0,0,0
CLI_005405,37,F,marie,1,employe,Occitanie,47,1891.9504226331333,508.0975873476533,0,2,1,35,482.8624924520156,56,0.7180094106701985,0,1,0,1,0,0,0,1,0,0
CLI_005406,42,F,celibataire,1,cadre,PACA,86,6163.5397696062355,85785.93831108877,0,2,1,62,1197.5475186191402,37,0.6989344040748476,3,2,0,0,0,0,0,0,0,0
CLI_005407,32,H,marie,2,ouvrier,Autre,104,1345.189630572261,5453.641701446195,0,2,1,23,179.24770914597002,31,0.7880877754011092,0,0,0,0,0,0,1,0,0,0
CLI_005408,39,F,celibataire,0,cadre,IDF,34,5044.6308032202605,1840.10763095345,0,4,0,2,2161.137045925767,41,0.8638990581665241,2,2,0,0,0,0,0,0,0,0
CLI_005409,46,H,marie,1,employe,Autre,40,2776.662534753804,17277.219526250243,1,4,1,9,1752.60996386013,12,0.998900372153418,1,1,0,0,0,0,0,1,0,0
CLI_005410,63,H,celibataire,4,retraite,HDF,73,2245.909845051781,67837.51053034335,0,4,1,10,3149.141404930436,36,1.0177173217491955,2,0,0,0,0,0,0,1,0,0
CLI_005411,39,H,celibataire,0,cadre,Autre,8,5668.730218303146,28667.7313986133,2,3,1,25,771.4855800295505,20,0.780601619743175,3,1,0,0,0,0,0,0,0,0
CLI_005412,64,F,veuf,4,cadre,Occitanie,36,5702.904173306335,102366.01077394656,0,3,1,12,1611.5721778471,13,0.7827078859831307,0,0,0,0,0,0,0,0,0,0
CLI_005413,43,F,marie,1,profession_liberale,HDF,129,3586.2526482434305,29078.428058255085,1,2,0,0,1600.41955451759,34,0.9896019768204887,1,0,0,0,0,0,0,0,0,0
CLI_005414,57,F,marie,2,employe,HDF,48,2409.395224668936,18808.874138811978,0,5,1,8,501.2369058801148,17,0.7581070855903971,4,2,0,0,0,0,0,0,0,0
CLI_005415,47,H,marie,0,retraite,Autre,53,1185.49596170174,376.62367734576543,0,3,1,18,2547.367890732098,29,0.8253837278279869,0,0,0,1,0,0,0,0,0,0
CLI_005416,55,F,celibataire,0,etudiant,Autre,20,699.7077517061916,2162.5641382191166,0,4,0,2,1519.4441245928974,30,0.4411291235594458,2,1,0,0,0,0,0,0,0,0
CLI_005417,48,H,marie,0,employe,Autre,19,1323.4364155353346,1309.7199466942216,1,2,0,0,1866.2713327073895,8,0.5525971610832935,0,3,0,0,0,0,0,0,0,0
CLI_005418,79,H,divorce,1,etudiant,Autre,78,519.6901354975253,5455.223271680366,0,2,1,36,1802.3848302213319,37,0.8040812091447873,1,1,0,1,0,0,0,0,0,0
CLI_005419,58,F,marie,0,employe,IDF,7,3227.991788776984,3099.6756699649045,0,3,1,8,2055.586184950421,14,0.6782022936916225,0,0,0,0,0,0,0,0,0,0
CLI_005420,54,F,marie,3,ouvrier,Occitanie,75,1452.091142529058,5942.122913556616,1,3,0,2,1338.771390711995,12,0.908975890245599,1,1,0,0,0,0,0,0,0,0
CLI_005421,55,H,celibataire,0,employe,Occitanie,39,2777.2213216625637,6608.895923717882,2,2,1,8,2079.381614999081,32,0.8716216012650314,1,0,0,1,0,0,1,0,0,0
CLI_005422,38,F,marie,0,etudiant,Autre,12,642.3133641815957,2858.737657247216,1,4,1,38,1572.180679583927,27,0.6827208605753008,1,0,0,0,0,0,0,0,0,0
CLI_005423,58,H,marie,0,cadre,HDF,37,4327.371291037308,214962.8963569327,1,2,1,15,1928.7029114890636,8,0.6226710096516506,1,1,0,0,0,0,0,0,0,0
CLI_005424,64,H,divorce,0,employe,Occitanie,13,1727.2697609027118,15836.70256099035,1,3,1,23,1620.7337174708537,29,0.6472830536293669,2,1,0,1,0,0,0,0,0,0
CLI_005425,20,F,celibataire,0,employe,Occitanie,106,4008.6137844467694,57638.15750343116,0,4,0,0,1943.285633477843,18,1.0683017644058554,2,0,0,0,1,0,0,0,0,0
CLI_005426,18,H,celibataire,2,employe,Autre,15,2019.0582812832054,50309.79632748142,0,2,0,0,861.3492814309234,18,0.8601785438016142,3,1,0,0,0,0,0,0,0,0
CLI_005427,29,F,celibataire,2,profession_liberale,IDF,57,4181.341298286955,25720.285492912768,0,4,1,2,2044.6582491221031,19,1.0621454257649972,1,0,0,0,0,0,0,0,0,0
CLI_005428,48,H,marie,0,etudiant,Autre,21,1078.612769556969,3014.574313080617,0,2,0,3,2074.0525825239065,13,0.6943273535218992,3,0,0,1,0,0,0,0,0,0
CLI_005429,56,H,celibataire,1,employe,Autre,63,2857.9933070634647,3376.03578800926,2,2,1,6,449.0694073639981,13,0.695953580109869,1,0,0,0,0,0,0,0,0,0
CLI_005430,36,H,celibataire,0,profession_liberale,ARA,9,5607.923247107306,20404.71216309093,0,4,1,9,2493.332445106144,20,0.7877084900349961,1,0,0,0,0,0,1,0,0,0
CLI_005431,48,F,divorce,2,employe,HDF,26,3492.384704076075,61158.73614152217,1,2,0,0,2550.7941200718337,20,0.4949263859571313,3,0,0,0,0,0,0,0,0,0
CLI_005432,64,H,marie,0,cadre,IDF,57,3274.0172059191877,28016.668564567717,2,2,1,16,714.8993833307098,28,0.6270932528982711,1,0,0,1,0,0,0,0,0,0
CLI_005433,21,F,divorce,0,profession_liberale,PACA,101,5418.92386586329,91683.62886002383,0,3,1,2,2827.663603393272,24,0.6137640957546603,0,1,0,0,0,0,0,0,0,0
CLI_005434,30,F,celibataire,0,etudiant,Autre,172,427.0060090495469,2985.5503589869522,2,4,1,2,1306.138124134894,24,0.736958006657722,0,1,1,0,0,0,0,0,0,0
CLI_005435,42,H,celibataire,0,ouvrier,ARA,34,2263.0916111558217,33665.946626130724,2,2,0,1,1718.9028447129815,30,0.859917178839432,2,0,0,0,0,0,0,0,0,0
CLI_005436,40,H,celibataire,0,employe,Occitanie,7,1024.3218596899324,12822.524663318982,1,4,1,21,2227.1251498284573,12,0.6222612809555507,2,0,0,0,0,0,0,0,0,0
CLI_005437,34,F,veuf,3,employe,Occitanie,8,3273.6573052789763,345.29494778990994,1,4,0,1,1423.6301271668806,26,0.5937880508075337,4,3,0,0,0,0,0,0,0,0
CLI_005438,53,H,marie,0,retraite,ARA,96,1593.5227863537068,31041.027217244602,0,2,1,2,1786.419586451497,40,0.7437975838200562,0,2,0,0,0,0,0,0,0,0
CLI_005439,32,H,celibataire,3,ouvrier,Autre,122,1953.8771595161352,2021.7233810460161,1,2,1,24,0.0,45,0.6903914725160477,1,0,0,0,0,0,0,0,0,0
CLI_005440,27,H,marie,1,cadre,IDF,59,5038.149241705803,23585.81509950172,1,3,1,62,1846.8946107832858,46,0.75828967158377,1,0,0,0,0,0,0,0,0,0
CLI_005441,42,H,divorce,2,ouvrier,Autre,12,2361.1135421619206,18271.415048879273,2,4,1,5,1701.2536344967277,18,0.8021214384798184,0,0,0,0,0,0,0,0,0,0
CLI_005442,59,F,divorce,0,ouvrier,Occitanie,62,1487.1917750328503,16752.919978562415,2,5,1,41,2017.6896780852821,11,0.9815136765763538,2,1,0,0,0,0,0,0,0,0
CLI_005443,49,H,divorce,0,employe,Autre,41,1695.9563477795502,11480.202870166819,1,3,1,23,1700.0280516556757,26,0.6912254344823259,0,1,1,0,0,0,0,0,0,0
CLI_005444,38,H,celibataire,0,employe,HDF,26,2231.1630567671245,2438.086483740641,0,3,1,1,1798.0331634719664,24,0.49972282882220004,0,2,0,0,0,0,0,0,0,1
CLI_005445,24,F,marie,2,employe,Autre,24,2741.819094984708,6684.688023062117,0,4,1,4,989.2536700418403,42,0.4744406151030149,4,1,0,0,0,0,0,0,0,0
CLI_005446,45,F,marie,1,cadre,IDF,14,6746.993306446841,90789.38766221078,1,5,0,2,2906.254024372517,31,0.6973068218176974,1,0,0,0,0,0,0,0,0,0
CLI_005447,61,H,marie,0,retraite,IDF,85,2119.0815965684437,1394.6776764413833,1,4,1,8,306.31272342145104,35,0.581620916311959,1,2,0,0,0,0,0,0,0,0
CLI_005448,35,H,veuf,2,retraite,IDF,149,2260.768360180367,6171.295714669692,0,4,1,0,1088.9426181067502,12,0.5005788909182578,1,0,0,0,0,0,1,0,0,0
CLI_005449,46,F,celibataire,3,ouvrier,Occitanie,6,1712.3783938421698,15047.253717764841,2,3,1,66,2102.670331995877,27,0.6528897742416702,4,1,0,0,0,0,0,0,0,0
CLI_005450,64,H,divorce,2,retraite,PACA,16,2324.951009357723,10227.321149274552,0,4,1,28,519.8371045578243,41,0.9677437379738548,0,1,0,0,1,1,0,0,0,0
CLI_005451,24,H,marie,0,cadre,IDF,36,1753.8838428962438,14989.983898956441,0,2,1,17,2040.778135678208,25,0.9943098757732671,0,0,0,0,0,0,0,0,0,0
CLI_005452,34,F,marie,3,employe,IDF,136,4179.24283767911,21392.031113498804,0,3,1,82,1375.192175214416,53,0.9729579734711685,1,1,0,0,0,1,0,0,0,0
CLI_005453,39,H,celibataire,0,etudiant,Autre,118,1130.828547307589,18085.1302495466,1,4,1,5,843.8698399083271,10,0.6982629508473701,5,0,1,0,0,0,0,0,0,0
CLI_005454,30,F,marie,0,etudiant,HDF,15,861.306007580982,1898.7425711167195,2,4,1,11,2033.8093769535521,7,0.5780120262482215,1,0,0,0,0,0,0,0,0,0
CLI_005455,66,F,marie,0,employe,ARA,111,2711.9543835613595,18176.060790987736,3,2,1,6,1677.3562672852822,26,0.5022015107714913,0,2,0,0,0,0,0,0,0,0
CLI_005456,47,F,marie,1,employe,Autre,104,2938.0315977116334,7432.596631799036,0,3,0,8,1256.310747287439,27,1.1036263424695238,0,0,0,0,1,0,0,0,0,1
CLI_005457,37,H,marie,1,cadre,Autre,85,2696.829021019751,38628.211128567236,1,4,0,0,838.6262732915013,41,0.6972555634725631,0,0,0,0,0,0,0,0,0,0
CLI_005458,35,F,marie,0,employe,Autre,61,2101.032276510459,28459.533686999264,2,2,0,1,2617.104813959878,34,0.7752246272303999,1,1,0,0,1,0,0,0,0,0
CLI_005459,65,F,celibataire,1,employe,IDF,45,798.1796413696817,6559.599599024159,2,1,1,54,1267.0439619778845,34,0.7694812054581309,3,2,1,0,0,0,0,1,0,0
CLI_005460,45,F,celibataire,0,ouvrier,IDF,168,2062.01021512065,20320.183801497154,0,4,1,4,653.7466805347466,6,0.8943233640230089,0,0,0,0,0,0,0,0,0,0
CLI_005461,36,H,celibataire,1,retraite,ARA,43,1576.7202940078482,50154.433572459995,0,2,1,4,2086.594530918637,9,0.9221770376322034,1,1,0,0,0,0,1,0,0,0
CLI_005462,36,F,divorce,2,employe,IDF,186,2033.978558957941,8578.678004436731,0,2,1,79,890.0786756223736,18,0.8586027636797124,0,1,0,0,0,0,0,0,0,0
CLI_005463,40,H,celibataire,1,employe,Autre,46,3454.32401727533,21341.87417744875,0,2,1,9,552.0473321120287,15,0.8986257928799479,1,2,0,0,0,0,0,0,0,0
CLI_005464,44,F,celibataire,2,ouvrier,Autre,36,2388.635526030503,11935.670573461968,3,3,1,7,980.2826412306767,9,0.5037345759059979,1,2,0,0,1,0,0,0,0,0
CLI_005465,29,F,celibataire,0,cadre,ARA,37,1857.5867455226646,20567.530364263304,1,4,1,8,176.93598038330992,26,0.8592162412839028,0,0,0,1,0,0,1,0,0,0
CLI_005466,22,H,marie,4,retraite,Autre,34,1772.8535423272133,44971.434425941785,0,3,1,4,2699.380746291138,38,0.6969067254369516,2,0,0,1,0,0,1,0,0,0
CLI_005467,58,H,veuf,3,employe,Autre,75,3940.792044576857,7777.713342989252,1,1,1,3,1616.720291623822,2,0.8605854180224443,0,0,0,0,0,0,0,0,1,0
CLI_005468,69,H,divorce,3,retraite,ARA,122,1387.6368939305296,32590.004975840202,1,2,1,1,1406.7192367600762,57,0.9518516750483843,1,2,0,0,0,0,0,0,0,0
CLI_005469,46,F,celibataire,0,retraite,Autre,8,2576.848123533655,26759.306147540952,0,3,1,3,1230.8708549235273,8,0.7546632769716639,5,1,0,0,0,0,0,1,0,0
CLI_005470,41,H,marie,2,profession_liberale,ARA,42,7873.889340074733,6462.233185294954,2,1,1,14,518.8930553935796,20,0.8227858679400929,1,1,0,0,0,1,0,0,0,0
CLI_005471,48,F,marie,0,retraite,ARA,9,1889.5889520519156,22636.11412436019,0,2,0,0,1676.57103167657,13,1.0289802695176848,0,3,0,0,0,0,0,0,0,0
CLI_005472,58,H,marie,0,employe,ARA,61,2155.096556746549,17752.172557079823,0,2,0,6,177.96567095770223,4,0.8482950477716917,0,0,0,0,0,0,0,0,0,0
CLI_005473,32,F,celibataire,0,employe,IDF,228,2720.008211184783,60265.6393028412,1,3,0,2,2357.4812273614757,10,0.8392090919354521,5,2,0,0,0,0,0,0,0,0
CLI_005474,34,H,marie,0,employe,PACA,39,2821.150412720863,12635.413326542433,0,3,1,8,1880.2146588843027,17,0.6324421430931688,0,1,0,0,0,0,0,0,0,0
CLI_005475,41,F,divorce,2,ouvrier,IDF,65,2526.01319585393,1286.1402334475283,3,3,1,3,1953.720964512323,19,0.836972154887312,0,0,1,0,0,0,0,0,0,0
CLI_005476,59,F,divorce,0,employe,IDF,9,1737.0152475316563,22937.22475676457,1,5,0,0,0.0,14,0.5606166708612532,1,2,0,0,0,0,0,0,0,0
CLI_005477,18,F,divorce,2,employe,PACA,102,3658.9539137391603,4757.172950634209,0,2,0,0,1292.7678992351853,27,0.8597558032339435,4,1,0,0,0,0,0,0,0,0
CLI_005478,43,H,celibataire,2,employe,ARA,75,2102.0038422074595,11672.217682746827,0,4,1,2,710.7658304229424,41,0.8226493319116027,0,0,0,0,0,0,0,0,0,0
CLI_005479,42,H,marie,2,retraite,IDF,8,2247.429957325188,45792.20529219513,2,2,0,2,1436.538496618087,20,0.6011587171276016,1,1,0,0,0,0,0,0,0,0
CLI_005480,52,F,celibataire,4,employe,IDF,33,2821.3505458960894,5162.76419427483,0,3,1,6,1573.929101345098,16,0.8117107218307341,1,0,0,0,0,0,0,0,0,0
CLI_005481,46,H,celibataire,3,employe,PACA,71,925.8661014887265,6991.946670750259,3,1,1,37,2472.1023734788487,25,1.058808847818237,0,0,0,0,0,0,0,0,0,0
CLI_005482,19,H,veuf,1,ouvrier,IDF,124,2440.8191176845216,39281.330180438694,0,3,1,3,579.7712991260651,31,0.6876448863768482,1,0,0,1,0,0,0,0,0,0
CLI_005483,71,F,marie,0,employe,Autre,27,0.0,0.0,0,3,1,16,2013.629493942663,22,0.8268503050586595,1,1,0,0,1,0,0,0,0,0
CLI_005484,55,H,divorce,0,ouvrier,IDF,17,1528.9625036985772,10049.482962157443,0,2,1,5,2514.4806140644696,-4,0.5267502848954754,0,1,0,0,0,1,0,0,0,0
CLI_005485,51,H,veuf,2,retraite,ARA,18,2229.305307951996,39482.7432482123,1,3,1,39,1244.2616058617875,12,0.6230963756936029,2,1,0,0,1,0,0,0,1,0
CLI_005486,39,H,marie,1,etudiant,HDF,12,253.2991043824379,3558.7743919522222,0,3,1,1,2639.5583309986914,27,0.7381596703726839,0,1,0,0,0,0,0,1,0,0
CLI_005487,57,H,marie,0,ouvrier,Autre,13,2384.1222016694683,22386.266321687912,0,3,1,4,1297.914532313264,30,0.5136352338845576,1,0,0,0,0,0,0,0,0,0
CLI_005488,45,H,divorce,2,ouvrier,PACA,18,1314.5915048296347,6482.075754459852,0,2,0,7,2785.557087369613,27,0.34272842665269304,2,0,0,1,0,0,0,0,0,0
CLI_005489,60,F,celibataire,1,retraite,PACA,40,2546.3423146796513,14865.406989385512,1,4,0,4,827.3548498692035,3,0.7208297650068372,2,0,0,0,0,0,0,0,0,0
CLI_005490,59,F,celibataire,2,cadre,Occitanie,147,6000.25485808245,2519.551277285548,0,2,0,0,2221.0925217501735,49,0.4756070775378078,0,0,0,0,0,0,0,0,0,1
CLI_005491,35,F,celibataire,0,employe,ARA,22,1885.2825169478556,40931.182657914724,1,2,1,46,1592.0965359426284,35,0.7727933061785511,1,0,0,0,0,0,0,0,0,0
CLI_005492,24,F,divorce,0,retraite,Autre,44,2572.060180943511,38452.277438567355,2,2,1,11,1336.6480419471334,-3,0.7299449359201333,1,1,0,0,0,0,0,0,0,0
CLI_005493,44,H,divorce,0,employe,HDF,27,2366.1307417087914,59643.196951436235,1,1,1,6,1239.5347421217984,50,0.8987291890096661,1,2,0,0,0,0,0,0,0,0
CLI_005494,50,H,marie,0,ouvrier,Autre,43,2445.9965471651235,39026.03154422678,1,3,1,11,0.0,44,0.8435026625319002,0,1,0,0,0,0,0,0,0,0
CLI_005495,51,F,divorce,2,cadre,IDF,30,4115.041885309432,45428.815019742404,1,3,1,12,1057.7407314429174,20,0.32644673197949664,0,2,0,0,0,0,0,0,0,0
CLI_005496,50,F,marie,1,retraite,IDF,61,2206.9423325569155,19798.373323591753,0,2,1,4,0.0,29,0.7816681665376414,1,0,0,0,0,0,0,1,0,0
CLI_005497,43,F,divorce,4,ouvrier,Autre,14,2178.084326202958,6099.486348182834,1,3,1,12,536.3373247352358,43,0.621334103123843,2,1,0,0,0,0,0,1,0,1
CLI_005498,37,F,celibataire,0,employe,Occitanie,77,3589.1621628445123,14134.349665850257,1,4,1,79,342.61071194911995,29,0.8671212559930711,0,3,0,1,0,0,1,0,0,0
CLI_005499,32,F,celibataire,0,employe,Autre,73,2498.116840326882,6804.5114627168505,2,3,1,10,1482.5334087059234,47,0.6806760537293499,0,2,0,0,0,0,0,0,0,0
CLI_005500,64,F,celibataire,1,retraite,HDF,29,1811.0241384499252,5420.460271375717,0,4,1,12,941.6597845642656,23,0.6345813544841595,5,0,0,0,0,0,0,0,0,1
CLI_005501,69,F,marie,0,employe,PACA,137,2569.7974000497616,4007.775929029369,2,4,1,2,2367.1218525078957,48,0.8260507895029976,0,1,0,0,0,0,0,0,0,0
CLI_005502,43,H,celibataire,1,retraite,HDF,65,2033.5304431333764,166.15960804224125,3,4,1,13,775.3310656629016,38,0.6558083996315873,2,1,0,0,0,0,0,0,0,0
CLI_005503,18,F,veuf,1,profession_liberale,IDF,46,7008.669054685195,35322.65585032889,1,4,0,1,1848.9229128251018,30,1.01893142607683,0,3,0,0,0,0,0,0,0,0
CLI_005504,20,F,celibataire,2,employe,Occitanie,36,2774.5006411740005,3417.3491436119425,1,3,1,0,1551.4794549750247,26,0.6567508340109538,2,1,0,0,0,0,0,0,0,0
CLI_005505,32,H,celibataire,0,retraite,HDF,304,2349.8882582342094,29838.54998696403,1,3,1,14,1131.3244835665043,43,0.8340605750216133,0,2,0,0,0,0,0,0,0,0
CLI_005506,46,H,divorce,0,ouvrier,HDF,39,2161.4284316953367,23261.59638411121,2,1,1,8,2861.579274051755,6,0.9421406804447805,3,0,0,0,0,0,0,0,0,0
CLI_005507,50,F,marie,1,profession_liberale,PACA,102,3162.5494470216972,135213.05928189636,0,1,1,7,1934.1792299377837,22,0.8426824638994366,1,1,0,0,0,0,0,0,0,0
CLI_005508,53,F,celibataire,0,cadre,Autre,163,6094.07492584873,99477.52712903198,0,4,1,2,21.26764381691313,25,0.7626822895327797,0,0,0,0,0,0,0,0,0,0
CLI_005509,48,H,celibataire,1,employe,ARA,12,2506.399500958383,97551.70899395311,0,3,1,12,977.470447676277,4,1.003069056837027,1,1,0,0,0,0,0,0,0,0
CLI_005510,52,F,celibataire,3,retraite,Autre,35,1686.284657481372,26202.562073396148,0,3,1,4,2177.9802685987847,12,0.8759392454457129,0,0,0,0,0,1,0,0,0,0
CLI_005511,39,F,celibataire,4,cadre,ARA,7,6560.329969406889,31022.103186799563,1,1,1,0,874.6699698234984,22,0.7376528497172637,0,0,0,1,0,0,0,1,0,0
CLI_005512,24,H,veuf,1,cadre,ARA,33,4265.637049407809,112259.37304013738,1,2,0,5,1580.181822098856,14,0.8248086766425835,0,0,0,1,0,0,0,1,0,0
CLI_005513,49,H,celibataire,4,retraite,Autre,65,926.6894381664731,8460.646961739689,3,4,1,15,1612.1514169820093,42,0.8997495455524156,0,2,0,0,0,0,0,0,0,0
CLI_005514,45,F,divorce,1,employe,HDF,22,3038.13054327096,102121.80472194185,1,2,1,2,3063.6566766370247,20,0.825815684555585,1,2,0,0,1,0,0,0,0,0
CLI_005515,60,H,divorce,1,ouvrier,Autre,16,1321.261240450071,5710.861592299913,0,5,1,7,1388.3377665036335,7,0.5099298973417963,0,0,0,0,0,0,0,0,0,0
CLI_005516,20,F,marie,0,profession_liberale,Autre,24,3898.53752247258,17620.925868270726,1,4,1,3,1095.6822976312576,-4,0.736176740973328,5,3,0,0,0,0,0,0,0,0
CLI_005517,43,F,celibataire,2,cadre,HDF,258,3469.5103146664687,9046.785425621449,3,3,0,5,1123.2398447450748,31,1.055797402369669,0,3,0,0,0,0,0,0,0,0
CLI_005518,48,F,celibataire,1,profession_liberale,ARA,8,5468.496877928148,35147.020347634985,2,2,1,5,309.4285839809661,10,0.7237237195152503,1,0,0,0,0,0,0,0,0,1
CLI_005519,48,H,divorce,0,cadre,IDF,62,4723.1979923879235,177094.29380393136,2,4,1,3,1955.4944117424614,9,0.5831410673124904,1,2,0,0,0,0,1,0,0,0
CLI_005520,55,F,celibataire,1,ouvrier,Autre,110,1560.221785615507,2349.8562370933323,0,3,0,4,1610.109215610047,31,0.7620192393411709,0,0,0,0,0,0,0,0,0,0
CLI_005521,41,F,marie,2,retraite,Autre,70,1433.4909627535355,5176.417031038255,0,2,1,1,2134.499001872778,25,0.6020683228902098,1,1,0,0,0,0,0,0,0,0
CLI_005522,39,F,celibataire,3,employe,PACA,12,2038.5999026857658,2438.003351789269,1,4,1,7,1987.7219465422795,14,0.6588179381720468,3,2,0,0,0,0,0,0,0,0
CLI_005523,39,H,marie,4,cadre,Autre,57,5762.734115062701,27216.98047179838,0,4,0,0,1817.1974061134442,10,0.8266675126917236,1,0,0,0,0,0,0,0,0,0
CLI_005524,60,H,divorce,0,employe,PACA,30,2491.346383509456,13757.588069655403,0,2,1,17,2276.2680502331127,-14,0.5533038168915209,2,1,0,0,0,0,0,0,1,0
CLI_005525,40,F,marie,1,employe,IDF,59,3087.4100065040916,30482.382957982354,0,4,0,3,1601.9032293520795,31,0.6429779660126327,2,1,0,0,0,0,0,0,0,0
CLI_005526,46,H,celibataire,2,cadre,Autre,36,2460.4893058183857,7795.186720387344,1,2,1,3,2202.0573152164015,27,0.8436438085491629,0,0,0,0,0,0,0,0,0,0
CLI_005527,35,H,celibataire,1,ouvrier,PACA,35,1533.6960872360025,18287.971424178297,0,1,1,8,2646.785111891473,29,0.65047359424646,2,0,0,0,0,0,0,0,0,0
CLI_005528,49,H,marie,1,profession_liberale,Autre,84,8506.40165022253,140208.56861226883,1,5,1,2,1537.312773884801,13,0.8183129429540269,0,1,0,0,0,0,0,0,0,0
CLI_005529,73,F,celibataire,2,cadre,ARA,18,4384.323019705166,4720.369446191394,1,1,0,2,2342.030223673376,3,0.6053902536851019,0,0,0,0,0,0,0,0,0,0
CLI_005530,34,F,celibataire,2,retraite,Autre,11,1349.7343634159538,3038.2328241779587,0,2,1,24,2110.8659103857785,31,0.7795756609808268,3,0,1,1,0,0,0,0,0,0
CLI_005531,59,H,marie,1,cadre,IDF,52,2326.2662708584676,56602.01185014516,1,4,1,0,946.8392494920846,22,0.8869283113129577,3,3,0,1,0,0,0,0,0,0
